"","id","income","education","gender","age","union","height","weight","surveydate","female"
"5444",5444,25000,4,"male",35,"no",170,140,2015-07-28,FALSE
"5445",5445,50000,3,"male",33,"no",165,160,2015-07-28,FALSE
"5446",5446,50000,6,"male",32,"no",173,140,2015-07-26,FALSE
"5447",5447,0,3,"female",68,"no",155,90,2015-07-26,TRUE
"5448",5448,60000,13,"male",45,"yes",175,150,2015-07-29,FALSE
"5449",5449,10000,4,"female",42,"no",165,120,2015-07-29,TRUE
"5450",5450,1e+05,6,"male",55,"no",168,140,2015-07-26,FALSE
"5451",5451,25000,3,"male",41,"no",170,140,2015-07-25,FALSE
"5452",5452,50000,10,"male",26,"no",178,136,2015-07-30,FALSE
"5453",5453,0,7,"female",35,"no",162,120,2015-07-29,TRUE
"5454",5454,8000,3,"female",53,"no",163,128,2015-07-27,TRUE
"5455",5455,38400,4,"male",67,"no",168,100,2015-07-29,FALSE
"5456",5456,70000,7,"male",30,"no",180,168,2015-07-28,FALSE
"5457",5457,40000,9,"female",42,"no",160,120,2015-07-30,TRUE
"5458",5458,1800,1,"female",82,"no",160,128,2015-07-27,TRUE
"5459",5459,24000,1,"female",62,"no",160,150,2015-07-28,TRUE
"5460",5460,2000,6,"female",61,"no",155,120,2015-07-28,TRUE
"5461",5461,5000,4,"female",49,"no",152,106,2015-07-29,TRUE
"5462",5462,0,3,"female",63,"no",160,130,2015-07-26,TRUE
"5463",5463,40000,10,"female",44,"yes",160,120,2015-07-31,TRUE
"5464",5464,0,12,"female",20,"no",168,130,2015-07-30,TRUE
"5465",5465,70000,4,"male",29,"no",178,130,2015-07-27,FALSE
"5466",5466,2000,3,"female",63,"no",155,110,2015-07-27,TRUE
"5467",5467,10000,4,"male",78,"no",175,150,2015-07-28,FALSE
"5468",5468,4000,1,"female",80,"no",150,100,2015-07-29,TRUE
"5469",5469,0,4,"female",61,"no",155,105,2015-07-26,TRUE
"5470",5470,30000,11,"male",41,"no",185,150,2015-07-28,FALSE
"5471",5471,90000,6,"male",48,"no",167,140,2015-07-27,FALSE
"5472",5472,50000,12,"male",25,"no",174,140,2015-07-31,FALSE
"5473",5473,10000,1,"female",66,"no",155,120,2015-07-26,TRUE
"5474",5474,50000,4,"male",37,"no",170,200,2015-07-29,FALSE
"5475",5475,0,4,"female",36,"no",165,126,2015-07-27,TRUE
"5476",5476,25000,3,"male",67,"no",170,150,2015-07-30,FALSE
"5477",5477,0,10,"female",20,"no",155,94,2015-07-30,TRUE
"5478",5478,36000,13,"male",30,"yes",178,136,2015-07-30,FALSE
"5479",5479,6000,3,"female",52,"no",163,120,2015-07-27,TRUE
"5480",5480,24000,4,"female",55,"no",160,130,2015-07-26,TRUE
"5481",5481,20000,6,"female",45,"no",162,120,2015-07-30,TRUE
"5482",5482,30000,6,"female",42,"no",165,120,2015-07-31,TRUE
"5483",5483,40000,5,"female",33,"no",165,110,2015-07-27,TRUE
"5484",5484,30000,4,"male",43,"no",175,140,2015-07-29,FALSE
"5485",5485,385,1,"female",89,"no",150,80,2015-07-26,TRUE
"5486",5486,2000,3,"female",63,"no",159,125,2015-07-27,TRUE
"5487",5487,10000,3,"male",33,"no",170,150,2015-07-28,FALSE
"5488",5488,0,4,"female",37,"no",164,145,2015-07-29,TRUE
"5489",5489,20000,3,"female",61,"no",160,110,2015-07-27,TRUE
"5490",5490,0,6,"male",61,"no",160,121,2015-07-28,FALSE
"5491",5491,100,2,"female",70,"no",160,80,2015-07-25,TRUE
"5492",5492,10000,4,"female",47,"no",165,130,2015-07-26,TRUE
"5493",5493,8000,3,"female",52,"no",160,136,2015-07-26,TRUE
"5494",5494,1e+05,7,"female",39,"no",170,120,2015-07-28,TRUE
"5495",5495,2000,4,"female",41,"no",156,96,2015-07-27,TRUE
"5496",5496,30000,3,"female",37,"no",160,120,2015-07-29,TRUE
"5497",5497,0,4,"female",32,"no",159,96,2015-07-26,TRUE
"5498",5498,25000,4,"male",22,"no",186,200,2015-07-28,FALSE
"5499",5499,40000,6,"female",36,"no",160,140,2015-07-29,TRUE
"5500",5500,5e+05,4,"male",43,"used to be",177,160,2015-07-29,FALSE
"5501",5501,18000,3,"female",65,"used to be",153,135,2015-07-28,TRUE
"5502",5502,50000,6,"male",49,"yes",170,140,2015-07-28,FALSE
"5503",5503,1500,4,"female",49,"no",150,128,2015-07-27,TRUE
"5504",5504,40000,3,"male",72,"no",170,138,2015-07-27,FALSE
"5505",5505,30000,7,"male",38,"no",172,140,2015-07-27,FALSE
"5506",5506,30000,6,"female",24,"no",168,110,2015-07-29,TRUE
"5507",5507,16000,1,"female",62,"no",155,110,2015-07-25,TRUE
"5508",5508,0,4,"male",67,"no",168,163,2015-07-26,FALSE
"5509",5509,7800,1,"female",65,"no",165,170,2015-07-26,TRUE
"5510",5510,10000,3,"female",67,"no",160,120,2015-07-28,TRUE
"5511",5511,10000,4,"male",51,"no",160,130,2015-07-29,FALSE
"5512",5512,40000,6,"female",58,"yes",160,130,2015-07-30,TRUE
"5513",5513,0,11,"female",21,"no",163,135,2015-07-26,TRUE
"5514",5514,30000,6,"male",31,"no",178,130,2015-07-28,FALSE
"5515",5515,42000,6,"male",43,"yes",168,145,2015-07-28,FALSE
"5516",5516,30000,4,"male",46,"no",175,160,2015-07-29,FALSE
"5517",5517,0,1,"female",65,"no",150,100,2015-07-29,TRUE
"5518",5518,13000,5,"female",25,"no",167,100,2015-07-28,TRUE
"5519",5519,30000,10,"male",57,"yes",176,160,2015-07-29,FALSE
"5520",5520,0,4,"female",37,"no",158,130,2015-07-27,TRUE
"5521",5521,30000,7,"male",28,"no",174,120,2015-07-25,FALSE
"5522",5522,50000,8,"male",24,"no",172,125,2015-07-30,FALSE
"5523",5523,10000,4,"male",30,"no",166,138,2015-07-25,FALSE
"5524",5524,5000,3,"female",72,"no",163,110,2015-07-27,TRUE
"5525",5525,20000,4,"male",57,"no",179,170,2015-07-27,FALSE
"5526",5526,20000,4,"male",40,"no",170,145,2015-07-26,FALSE
"5527",5527,0,4,"female",28,"no",163,128,2015-07-28,TRUE
"5528",5528,16000,4,"male",52,"no",173,135,2015-07-26,FALSE
"5529",5529,30000,4,"male",30,"no",178,121,2015-07-29,FALSE
"5530",5530,15000,4,"female",53,"no",165,145,2015-07-27,TRUE
"5531",5531,20000,4,"female",50,"no",160,105,2015-07-26,TRUE
"5532",5532,1000,1,"male",57,"no",165,110,2015-07-26,FALSE
"5533",5533,0,4,"female",59,"no",160,138,2015-07-29,TRUE
"5534",5534,20000,4,"female",46,"no",165,130,2015-07-29,TRUE
"5535",5535,70000,4,"male",53,"no",175,150,2015-07-27,FALSE
"5536",5536,43000,4,"female",23,"no",158,92,2015-07-29,TRUE
"5537",5537,10680,1,"female",74,"no",150,105,2015-07-29,TRUE
"5538",5538,10000,1,"female",66,"no",160,106,2015-07-29,TRUE
"5539",5539,2000,1,"female",51,"no",160,110,2015-07-27,TRUE
"5540",5540,960,4,"male",62,"no",176,150,2015-07-25,FALSE
"5541",5541,10000,3,"male",64,"no",165,110,2015-07-30,FALSE
"5542",5542,25000,8,"female",38,"used to be",155,110,2015-07-25,TRUE
"5543",5543,10000,3,"male",72,"no",156,105,2015-07-29,FALSE
"5544",5544,0,4,"male",64,"no",155,110,2015-07-29,FALSE
"5545",5545,90000,10,"male",36,"no",175,150,2015-07-28,FALSE
"5546",5546,36000,10,"female",26,"no",162,100,2015-07-28,TRUE
"5547",5547,8000,4,"male",34,"no",178,170,2015-07-25,FALSE
"5548",5548,0,7,"female",30,"no",162,113,2015-07-26,TRUE
"5549",5549,20000,1,"female",45,"no",160,100,2015-07-29,TRUE
"5550",5550,1e+05,5,"male",38,"no",178,150,2015-07-29,FALSE
"5551",5551,24000,4,"male",68,"used to be",180,210,2015-07-28,FALSE
"5552",5552,8000,4,"female",26,"no",164,120,2015-07-28,TRUE
"5553",5553,780,1,"female",78,"no",150,90,2015-07-27,TRUE
"5554",5554,36000,4,"male",66,"used to be",168,134,2015-07-30,FALSE
"5555",5555,25000,7,"male",29,"no",178,130,2015-07-27,FALSE
"5556",5556,30000,10,"male",24,"no",170,120,2015-07-27,FALSE
"5557",5557,24000,4,"female",58,"used to be",149,110,2015-07-28,TRUE
"5558",5558,0,1,"female",82,"no",150,100,2015-07-28,TRUE
"5559",5559,1e+05,10,"female",27,"no",168,116,2015-07-28,TRUE
"5560",5560,15000,4,"female",40,"no",160,136,2015-07-28,TRUE
"5561",5561,5000,3,"female",52,"no",160,170,2015-07-29,TRUE
"5562",5562,0,6,"female",22,"no",168,100,2015-07-30,TRUE
"5563",5563,30000,4,"male",36,"no",178,130,2015-07-27,FALSE
"5564",5564,10000,4,"male",51,"no",170,150,2015-07-28,FALSE
"5565",5565,30000,4,"male",26,"no",175,160,2015-07-25,FALSE
"5566",5566,0,3,"female",41,"no",172,160,2015-07-26,TRUE
"5567",5567,8400,3,"female",66,"no",152,130,2015-07-28,TRUE
"5568",5568,20000,4,"male",43,"no",175,150,2015-07-28,FALSE
"5569",5569,0,1,"female",66,"no",162,132,2015-07-27,TRUE
"5570",5570,1e+05,3,"female",47,"used to be",160,120,2015-07-26,TRUE
"5571",5571,0,3,"female",62,"no",166,120,2015-07-27,TRUE
"5572",5572,30000,6,"male",30,"no",175,140,2015-07-25,FALSE
"5573",5573,0,7,"female",32,"no",165,110,2015-07-26,TRUE
"5574",5574,30000,3,"male",65,"no",175,140,2015-07-28,FALSE
"5575",5575,50000,4,"male",43,"no",170,160,2015-07-27,FALSE
"5576",5576,30000,3,"male",65,"used to be",170,150,2015-07-27,FALSE
"5577",5577,0,6,"female",45,"no",158,120,2015-07-29,TRUE
"5578",5578,20000,1,"female",44,"no",165,120,2015-07-28,TRUE
"5579",5579,50000,6,"male",24,"no",173,160,2015-07-26,FALSE
"5580",5580,0,1,"female",94,"no",150,70,2015-07-26,TRUE
"5581",5581,18000,4,"female",44,"no",166,130,2015-07-28,TRUE
"5582",5582,30000,4,"male",33,"no",170,130,2015-07-27,FALSE
"5583",5583,10000,4,"female",47,"no",160,110,2015-07-29,TRUE
"5584",5584,32000,7,"female",31,"no",170,130,2015-07-26,TRUE
"5585",5585,0,3,"female",72,"no",155,90,2015-07-25,TRUE
"5586",5586,4000,3,"male",64,"yes",173,160,2015-07-28,FALSE
"5587",5587,1e+05,6,"male",40,"no",182,170,2015-07-26,FALSE
"5588",5588,48000,3,"male",64,"used to be",156,135,2015-07-30,FALSE
"5589",5589,0,3,"male",61,"no",172,170,2015-07-27,FALSE
"5590",5590,36000,4,"male",65,"used to be",167,130,2015-07-31,FALSE
"5591",5591,700,2,"female",90,"no",156,120,2015-07-27,TRUE
"5592",5592,0,10,"female",24,"no",163,125,2015-07-26,TRUE
"5593",5593,40000,4,"male",33,"no",175,178,2015-07-27,FALSE
"5594",5594,20000,5,"male",34,"no",175,135,2015-07-28,FALSE
"5595",5595,0,11,"female",23,"no",165,96,2015-07-29,TRUE
"5596",5596,0,1,"female",84,"no",150,110,2015-07-30,TRUE
"5597",5597,8000,3,"male",70,"no",173,150,2015-07-26,FALSE
"5598",5598,0,1,"female",73,"no",155,90,2015-07-27,TRUE
"5599",5599,35000,4,"male",42,"no",176,135,2015-07-29,FALSE
"5600",5600,50000,6,"male",47,"no",169,130,2015-07-26,FALSE
"5601",5601,0,1,"female",80,"no",155,100,2015-07-28,TRUE
"5602",5602,60000,10,"male",51,"yes",175,140,2015-07-27,FALSE
"5603",5603,24000,4,"female",47,"no",165,120,2015-07-30,TRUE
"5604",5604,15000,6,"female",35,"no",159,115,2015-07-28,TRUE
"5605",5605,0,6,"male",19,"no",176,120,2015-07-28,FALSE
"5606",5606,30000,4,"male",43,"no",170,150,2015-07-28,FALSE
"5607",5607,10000,3,"male",30,"no",170,130,2015-07-25,FALSE
"5608",5608,20000,4,"male",69,"no",172,180,2015-07-27,FALSE
"5609",5609,35000,6,"female",47,"yes",165,110,2015-07-30,TRUE
"5610",5610,25000,6,"female",78,"used to be",155,120,2015-07-29,TRUE
"5611",5611,6000,4,"female",33,"no",160,140,2015-07-28,TRUE
"5612",5612,5000,3,"male",69,"no",170,105,2015-07-27,FALSE
"5613",5613,25000,1,"male",75,"yes",170,120,2015-07-25,FALSE
"5614",5614,30000,3,"female",74,"used to be",156,104,2015-07-28,TRUE
"5615",5615,15000,4,"female",28,"no",170,130,2015-07-28,TRUE
"5616",5616,30000,4,"female",50,"used to be",165,144,2015-07-26,TRUE
"5617",5617,30000,4,"male",50,"no",170,130,2015-07-29,FALSE
"5618",5618,30000,4,"male",54,"yes",168,115,2015-07-26,FALSE
"5619",5619,40000,7,"male",32,"no",170,130,2015-07-28,FALSE
"5620",5620,20000,6,"male",58,"no",180,158,2015-07-28,FALSE
"5621",5621,60000,10,"male",24,"no",178,160,2015-07-27,FALSE
"5622",5622,30000,11,"female",31,"no",168,112,2015-07-30,TRUE
"5623",5623,60000,6,"male",40,"no",175,144,2015-07-28,FALSE
"5624",5624,10000,10,"female",39,"yes",158,94,2015-07-25,TRUE
"5625",5625,70000,12,"male",36,"yes",173,120,2015-07-30,FALSE
"5626",5626,50000,10,"female",63,"used to be",160,130,2015-07-27,TRUE
"5627",5627,20000,4,"female",50,"no",160,140,2015-07-28,TRUE
"5628",5628,0,4,"female",40,"no",168,120,2015-07-29,TRUE
"5629",5629,40000,4,"female",60,"no",165,118,2015-08-31,TRUE
"5630",5630,800,12,"male",20,"no",178,130,2015-07-30,FALSE
"5631",5631,50000,4,"male",45,"no",172,140,2015-07-29,FALSE
"5632",5632,0,11,"female",26,"no",160,114,2015-07-27,TRUE
"5633",5633,0,12,"male",23,"no",175,130,2015-07-31,FALSE
"5634",5634,12000,9,"male",53,"used to be",172,136,2015-07-28,FALSE
"5635",5635,30000,5,"male",51,"no",175,170,2015-07-29,FALSE
"5636",5636,10000,1,"female",61,"no",150,104,2015-07-28,TRUE
"5637",5637,35000,4,"male",66,"no",170,126,2015-07-26,FALSE
"5638",5638,15000,7,"female",48,"no",165,150,2015-07-28,TRUE
"5639",5639,40000,10,"male",55,"yes",170,130,2015-07-27,FALSE
"5640",5640,24000,6,"male",47,"no",162,110,2015-07-29,FALSE
"5641",5641,20000,4,"female",45,"no",165,110,2015-07-28,TRUE
"5642",5642,10000,1,"male",67,"no",170,160,2015-07-28,FALSE
"5643",5643,10000,4,"male",44,"no",172,130,2015-07-30,FALSE
"5644",5644,40000,6,"male",29,"yes",178,143,2015-07-30,FALSE
"5645",5645,20000,4,"female",46,"no",162,115,2015-07-28,TRUE
"5646",5646,24000,7,"female",76,"used to be",167,200,2015-07-27,TRUE
"5647",5647,3000,1,"female",60,"no",155,88,2015-07-29,TRUE
"5648",5648,0,4,"female",48,"no",158,120,2015-07-29,TRUE
"5649",5649,50000,12,"male",32,"no",178,144,2015-07-30,FALSE
"5650",5650,0,4,"female",28,"no",170,145,2015-07-27,TRUE
"5651",5651,960,3,"female",75,"no",150,100,2015-07-28,TRUE
"5652",5652,12000,9,"male",27,"no",173,140,2015-07-26,FALSE
"5653",5653,20000,3,"female",78,"no",155,110,2015-07-28,TRUE
"5654",5654,6000,3,"female",47,"no",155,110,2015-07-26,TRUE
"5655",5655,40000,6,"male",51,"no",172,145,2015-07-28,FALSE
"5656",5656,12000,4,"female",19,"no",170,120,2015-07-26,TRUE
"5657",5657,5000,6,"male",55,"no",175,140,2015-07-27,FALSE
"5658",5658,60000,4,"male",35,"yes",178,210,2015-07-26,FALSE
"5659",5659,0,4,"female",63,"no",166,140,2015-07-28,TRUE
"5660",5660,42000,12,"female",69,"used to be",158,140,2015-07-29,TRUE
"5661",5661,50000,4,"male",33,"no",172,120,2015-07-30,FALSE
"5662",5662,10000,4,"female",37,"no",159,110,2015-07-26,TRUE
"5663",5663,15000,8,"male",45,"no",170,138,2015-07-26,FALSE
"5664",5664,20000,3,"female",37,"no",165,110,2015-07-26,TRUE
"5665",5665,30000,4,"male",47,"no",177,150,2015-07-30,FALSE
"5666",5666,0,3,"female",72,"no",160,100,2015-07-26,TRUE
"5667",5667,18000,4,"male",49,"no",165,120,2015-07-30,FALSE
"5668",5668,18000,8,"female",42,"used to be",163,140,2015-07-25,TRUE
"5669",5669,48000,12,"male",35,"yes",180,150,2015-07-29,FALSE
"5670",5670,18000,4,"female",26,"no",164,100,2015-07-26,TRUE
"5671",5671,20000,4,"male",31,"no",170,150,2015-07-25,FALSE
"5672",5672,0,3,"male",61,"no",170,140,2015-07-29,FALSE
"5673",5673,0,1,"female",82,"no",160,130,2015-07-27,TRUE
"5674",5674,36000,11,"female",30,"no",163,114,2015-07-28,TRUE
"5675",5675,0,1,"female",54,"no",156,130,2015-07-28,TRUE
"5676",5676,50000,10,"male",33,"no",175,150,2015-07-28,FALSE
"5677",5677,0,4,"female",54,"no",160,150,2015-07-29,TRUE
"5678",5678,40000,7,"female",48,"no",162,110,2015-07-30,TRUE
"5679",5679,5e+05,10,"male",42,"yes",170,140,2015-07-27,FALSE
"5680",5680,0,1,"female",75,"no",145,126,2015-07-28,TRUE
"5681",5681,30000,4,"male",42,"no",168,140,2015-07-29,FALSE
"5682",5682,10000,7,"female",19,"no",160,110,2015-07-26,TRUE
"5683",5683,8500,3,"female",70,"no",163,105,2015-07-29,TRUE
"5684",5684,50000,3,"female",58,"used to be",168,140,2015-07-30,TRUE
"5685",5685,20000,4,"male",37,"no",170,50,2015-07-28,FALSE
"5686",5686,3600,1,"female",70,"no",156,110,2015-07-27,TRUE
"5687",5687,10000,3,"male",61,"no",172,160,2015-07-30,FALSE
"5688",5688,960,1,"female",88,"no",165,120,2015-07-28,TRUE
"5689",5689,2000,1,"female",50,"no",162,110,2015-07-30,TRUE
"5690",5690,54000,3,"male",86,"no",170,120,2015-07-27,FALSE
"5691",5691,30000,4,"male",21,"no",176,130,2015-07-30,FALSE
"5692",5692,30000,6,"female",37,"yes",158,120,2015-07-25,TRUE
"5693",5693,60000,4,"male",42,"no",173,150,2015-07-29,FALSE
"5694",5694,60000,10,"male",46,"yes",178,151,2015-07-30,FALSE
"5695",5695,30000,7,"male",36,"no",178,140,2015-07-28,FALSE
"5696",5696,10000,4,"female",32,"no",168,100,2015-07-27,TRUE
"5697",5697,15000,12,"female",24,"no",170,114,2015-07-29,TRUE
"5698",5698,20000,3,"male",36,"no",172,120,2015-07-27,FALSE
"5699",5699,60000,10,"male",28,"no",180,160,2015-07-31,FALSE
"5700",5700,0,3,"female",63,"no",163,110,2015-07-31,TRUE
"5701",5701,2830,3,"male",70,"no",174,140,2015-07-28,FALSE
"5702",5702,0,1,"female",74,"yes",150,80,2015-07-25,TRUE
"5703",5703,10000,4,"male",51,"no",172,178,2015-07-26,FALSE
"5704",5704,6000,1,"male",59,"no",172,130,2015-07-26,FALSE
"5705",5705,0,4,"female",32,"no",160,110,2015-07-27,TRUE
"5706",5706,2200,1,"female",67,"no",167,122,2015-07-26,TRUE
"5707",5707,1200,1,"female",71,"used to be",155,140,2015-07-30,TRUE
"5708",5708,36000,5,"male",30,"no",175,140,2015-07-31,FALSE
"5709",5709,0,4,"male",85,"no",170,120,2015-07-26,FALSE
"5710",5710,0,13,"female",25,"no",170,100,2015-07-31,TRUE
"5711",5711,15000,6,"female",38,"no",174,115,2015-07-28,TRUE
"5712",5712,1e+05,4,"male",27,"no",178,180,2015-07-29,FALSE
"5713",5713,5000,1,"female",62,"no",160,100,2015-07-26,TRUE
"5714",5714,1000,1,"male",76,"no",167,137,2015-07-29,FALSE
"5715",5715,5000,3,"male",58,"no",170,130,2015-07-29,FALSE
"5716",5716,36000,6,"female",55,"yes",162,136,2015-07-29,TRUE
"5717",5717,30000,4,"female",26,"no",162,110,2015-07-30,TRUE
"5718",5718,10000,4,"female",28,"no",160,100,2015-07-29,TRUE
"5719",5719,1500,6,"female",46,"no",160,104,2015-07-28,TRUE
"5720",5720,7000,4,"male",53,"no",175,120,2015-07-26,FALSE
"5721",5721,5000,1,"female",61,"no",155,105,2015-07-26,TRUE
"5722",5722,10000,1,"male",59,"no",170,140,2015-07-27,FALSE
"5723",5723,0,4,"female",49,"used to be",162,104,2015-07-28,TRUE
"5724",5724,5000,1,"female",56,"no",158,105,2015-07-27,TRUE
"5725",5725,3000,1,"female",81,"yes",150,120,2015-07-27,TRUE
"5726",5726,20000,4,"male",52,"no",180,160,2015-07-28,FALSE
"5727",5727,1e+06,4,"male",44,"yes",174,150,2015-07-29,FALSE
"5728",5728,50000,4,"female",33,"no",165,110,2015-07-26,TRUE
"5729",5729,30000,7,"male",41,"no",170,130,2015-07-27,FALSE
"5730",5730,840,1,"female",79,"no",160,120,2015-07-26,TRUE
"5731",5731,1e+05,7,"female",39,"no",168,110,2015-07-29,TRUE
"5732",5732,0,12,"female",21,"no",165,120,2015-07-27,TRUE
"5733",5733,50000,4,"female",46,"no",150,120,2015-07-26,TRUE
"5734",5734,20000,6,"female",61,"yes",160,110,2015-07-29,TRUE
"5735",5735,0,3,"female",74,"no",165,150,2015-07-26,TRUE
"5736",5736,30000,3,"male",41,"no",167,126,2015-07-29,FALSE
"5737",5737,1000,1,"female",92,"no",170,100,2015-07-30,TRUE
"5738",5738,1000,3,"male",66,"no",167,110,2015-07-28,FALSE
"5739",5739,11700,4,"female",44,"no",160,130,2015-07-26,TRUE
"5740",5740,1e+05,9,"male",24,"no",178,130,2015-07-29,FALSE
"5741",5741,15000,6,"male",25,"no",172,140,2015-07-28,FALSE
"5742",5742,2000,3,"male",65,"no",160,130,2015-07-27,FALSE
"5743",5743,5000,4,"female",51,"no",159,120,2015-07-27,TRUE
"5744",5744,0,3,"female",65,"no",165,140,2015-07-27,TRUE
"5745",5745,2000,2,"male",61,"no",172,100,2015-07-26,FALSE
"5746",5746,20000,4,"male",28,"no",170,145,2015-07-26,FALSE
"5747",5747,30000,4,"female",30,"no",160,160,2015-07-27,TRUE
"5748",5748,0,1,"female",60,"no",153,100,2015-07-30,TRUE
"5749",5749,0,11,"female",25,"yes",163,108,2015-07-25,TRUE
"5750",5750,10000,4,"male",61,"no",170,120,2015-07-30,FALSE
"5751",5751,0,1,"female",67,"no",158,130,2015-07-26,TRUE
"5752",5752,0,4,"female",34,"no",158,92,2015-07-30,TRUE
"5753",5753,60000,4,"male",29,"no",187,140,2015-07-29,FALSE
"5754",5754,0,12,"female",36,"no",165,148,2015-07-29,TRUE
"5755",5755,20000,3,"male",70,"no",166,100,2015-07-27,FALSE
"5756",5756,16000,3,"female",49,"no",155,104,2015-07-29,TRUE
"5757",5757,15000,3,"female",81,"no",157,120,2015-07-26,TRUE
"5758",5758,10000,4,"female",41,"no",160,130,2015-07-27,TRUE
"5759",5759,30000,3,"male",44,"no",165,110,2015-07-28,FALSE
"5760",5760,60000,4,"male",24,"no",178,160,2015-07-29,FALSE
"5761",5761,0,1,"female",57,"no",156,120,2015-07-29,TRUE
"5762",5762,8e+05,7,"male",39,"no",168,140,2015-07-29,FALSE
"5763",5763,25000,4,"male",55,"no",173,190,2015-07-29,FALSE
"5764",5764,0,1,"female",80,"no",155,90,2015-07-27,TRUE
"5765",5765,40000,4,"male",31,"no",175,160,2015-07-26,FALSE
"5766",5766,0,3,"female",31,"no",167,140,2015-07-27,TRUE
"5767",5767,14400,4,"male",44,"no",170,170,2015-07-26,FALSE
"5768",5768,15000,3,"female",84,"no",155,120,2015-07-28,TRUE
"5769",5769,0,4,"female",50,"no",162,140,2015-07-30,TRUE
"5770",5770,10000,4,"female",47,"no",156,110,2015-07-26,TRUE
"5771",5771,2000,4,"female",29,"no",160,130,2015-07-25,TRUE
"5772",5772,1100,1,"female",67,"no",160,90,2015-07-26,TRUE
"5773",5773,20000,6,"male",26,"no",176,120,2015-07-30,FALSE
"5774",5774,0,1,"female",60,"no",160,120,2015-07-29,TRUE
"5775",5775,2000,4,"female",50,"no",160,132,2015-07-25,TRUE
"5776",5776,6000,4,"female",44,"no",160,120,2015-07-29,TRUE
"5777",5777,4200,1,"female",62,"no",160,110,2015-07-30,TRUE
"5778",5778,20000,3,"female",45,"no",160,140,2015-07-28,TRUE
"5779",5779,3000,3,"female",49,"no",165,150,2015-07-28,TRUE
"5780",5780,15000,3,"male",71,"no",167,130,2015-07-26,FALSE
"5781",5781,10000,4,"male",50,"no",167,120,2015-07-28,FALSE
"5782",5782,4000,1,"male",55,"no",165,110,2015-07-26,FALSE
"5783",5783,1500,1,"female",87,"no",155,80,2015-07-27,TRUE
"5784",5784,0,4,"female",66,"no",156,83,2015-07-27,TRUE
"5785",5785,5000,1,"female",62,"no",160,120,2015-07-26,TRUE
"5786",5786,10000,3,"female",55,"no",165,140,2015-07-29,TRUE
"5787",5787,4000,1,"female",89,"no",160,120,2015-07-29,TRUE
"5788",5788,0,4,"female",26,"no",173,110,2015-07-29,TRUE
"5789",5789,2000,4,"female",48,"no",150,130,2015-07-26,TRUE
"5790",5790,3000,1,"female",50,"no",155,96,2015-07-26,TRUE
"5791",5791,20000,6,"male",28,"no",175,160,2015-07-26,FALSE
"5792",5792,0,4,"female",32,"no",162,140,2015-07-25,TRUE
"5793",5793,6000,4,"male",50,"no",175,180,2015-07-25,FALSE
"5794",5794,9000,4,"male",57,"no",160,120,2015-07-26,FALSE
"5795",5795,60000,6,"male",34,"no",172,170,2015-07-25,FALSE
"5796",5796,10000,3,"female",24,"no",160,140,2015-07-29,TRUE
"5797",5797,40000,4,"male",38,"no",170,130,2015-07-29,FALSE
"5798",5798,0,1,"female",49,"no",160,130,2015-07-29,TRUE
"5799",5799,2000,4,"male",53,"no",163,150,2015-07-29,FALSE
"5800",5800,10000,1,"male",57,"no",175,130,2015-07-25,FALSE
"5801",5801,50000,10,"male",30,"no",170,120,2015-07-25,FALSE
"5802",5802,1e+05,6,"male",51,"no",173,145,2015-07-22,FALSE
"5803",5803,36000,6,"female",25,"no",166,100,2015-07-16,TRUE
"5804",5804,0,1,"female",70,"no",155,90,2015-07-15,TRUE
"5805",5805,42000,12,"male",45,"yes",173,130,2015-07-13,FALSE
